1656982500000,1.91508
1656982800000,3.1701195
1656983100000,3.41
1656983400000,2.01
1656983700000,2.830008
1656984000000,2.89
1656984300000,2.110107
1656984600000,1.82
1656984900000,2.355
1656985200000,2.035
1656985500000,2.4266667
1656985800000,2.045
1656986100000,1.855
1656986400000,1.97
1656986700000,4.33
1656987000000,2.04
1656987300000,3.805
1656987600000,2.145
1656987900000,2.95
1656988200000,2.105
1656988500000,2.069943
1656988800000,1.93
1656989100000,2.385
1656989400000,2.0695
1656989700000,1.805
1656990000000,1.8849635
1656990300000,4.365
1656990600000,1.989953
1656990900000,2.13
1656991200000,1.905
1656991500000,1.855
1656991800000,2.385
1656992100000,2.4849385
1656992400000,2.899928
1656992700000,2.0089595
1656993000000,3.43
1656993300000,2.5099775
1656993600000,2.135
1656993900000,2.68
1656994200000,5.8398185
1656994500000,2.02
1656994800000,2.53
1656995100000,2.160077
1656995400000,2.820173
1656995700000,1.81
1656996000000,2.69
1656996300000,1.95
1656996600000,1.645
1656996900000,2.365
1656997200000,2
1656997500000,2.149965
1656997800000,1.575
1656998100000,1.9399395
1656998400000,0.48
1656998700000,0.715
1656999000000,0.835
1656999300000,0.82
1656999600000,1.235
1656999900000,0.43
1657000200000,0.5399843
1657000500000,1.17
1657000800000,0.99
1657001100000,2.395
1657001400000,0.375
1657001700000,1.815
1657002000000,0.8299671
1657002300000,2.555
1657002600000,0.915
1657002900000,0.85
1657003200000,0.79
1657003500000,0.41
1657003800000,0.595
1657004100000,1.495
1657004400000,2.409908
1657004700000,1.0449787
1657005000000,0.39
1657005300000,0.8
1657005600000,2.32
1657005900000,0.56
1657006200000,0.63
1657006500000,0.9899692
1657006800000,0.7649208
1657007100000,1.365
1657007400000,1.225
1657007700000,0.345
1657008000000,1.34
1657008300000,0.895
1657008600000,0.4100176
1657008900000,0.679978
1657009200000,1.915
1657009500000,1.3699476
1657009800000,0.47
1657010100000,0.305
1657010400000,0.7150393
1657010700000,0.615
1657011000000,0.565
1657011300000,1.22
1657011600000,0.7
1657011900000,1.7399215
1657012200000,1.175
1657012500000,0.56
1657012800000,0.71
1657013100000,0.555
1657013400000,0.435
1657013700000,0.435
1657014000000,1.345
1657014300000,0.75
1657014600000,0.580024
1657014900000,0.53
1657015200000,0.6249789
1657015500000,2.1599205
1657015800000,1.42
1657016100000,1.115
1657016400000,2.035
1657016700000,2.99
1657017000000,0.45
1657017300000,0.51
1657017600000,0.565
1657017900000,1.305
1657018200000,0.395
1657018500000,0.825
1657018800000,0.45
1657019100000,0.76
1657019400000,0.895
1657019700000,1.34
1657020000000,0.6149387
1657020300000,0.69
1657020600000,0.7000163
1657020900000,0.66
1657021200000,1.1549506
1657021500000,0.98
1657021800000,0.835
1657022100000,0.57
1657022400000,0.665
1657022700000,1.525
1657023000000,1.52
1657023300000,1.835
1657023600000,1.365
1657023900000,0.4299775
1657024200000,1.835
1657024500000,0.72
1657024800000,0.345
1657025100000,0.66
1657025400000,0.93
1657025700000,0.82
1657026000000,0.565
1657026300000,1.65
1657026600000,0.905
1657026900000,0.95
1657027200000,0.735
1657027500000,0.855
1657027800000,0.685
1657028100000,1.115
1657028400000,0.875
1657028700000,0.9399644
1657029000000,1.23
1657029300000,2.62
1657029600000,1.1
1657029900000,1.1899952
1657030200000,1.1549965
1657030500000,2.325
1657030800000,1.9845
1657031100000,0.8
1657031400000,0.7150123
1657031700000,1.44
1657032000000,0.545
1657032300000,0.635
1657032600000,0.3349751
1657032900000,0.52
1657033200000,0.7399677
1657033500000,1.085
1657033800000,0.72
1657034100000,1.1299955
1657034400000,1.1349547
1657034700000,0.52
1657035000000,1
1657035300000,0.74
1657035600000,1.2749567
1657035900000,2.209951
1657036200000,1.3249622
1657036500000,1.5099292
1657036800000,1.28
1657037100000,1.03
1657037400000,0.7
1657037700000,0.565
1657038000000,1.91
1657038300000,0.58
1657038600000,0.685
1657038900000,1.17
1657039200000,2.0089555
1657039500000,0.75
1657039800000,0.635
1657040100000,0.39
1657040400000,0.7900113
1657040700000,0.93
1657041000000,0.5
1657041300000,0.595
1657041600000,0.95
1657041900000,0.8700536
1657042200000,1.295
1657042500000,1.0999945
1657042800000,0.91
1657043100000,1.335
1657043400000,0.7499694
1657043700000,0.635
1657044000000,0.73
1657044300000,1.785
1657044600000,0.77
1657044900000,0.6999573
1657045200000,0.525
1657045500000,2.58498
1657045800000,0.665
1657046100000,0.5949783
1657046400000,0.44
1657046700000,2.275
1657047000000,0.6449861
1657047300000,0.605
1657047600000,1.04
1657047900000,1.345
1657048200000,0.98
1657048500000,0.635
1657048800000,1.125
1657049100000,0.55
1657049400000,0.6149784
1657049700000,2.18
1657050000000,1.035
1657050300000,1.645
1657050600000,0.77
1657050900000,1.0299959
1657051200000,0.355
1657051500000,0.67
1657051800000,1.055
1657052100000,0.4699838
1657052400000,0.375
1657052700000,0.685
1657053000000,2.645
1657053300000,2.48
1657053600000,0.6149827
1657053900000,0.73
1657054200000,2.935
1657054500000,1.775
1657054800000,1.135
1657055100000,2.41
1657055400000,2.480018
1657055700000,3.265
1657056000000,4.545
1657056300000,2.73
1657056600000,2.875
1657056900000,2.81
1657057200000,2.88
1657057500000,2.16
1657057800000,2.12
1657058100000,2.73
1657058400000,2.6966667
1657058700000,2.725
1657059000000,2.085
1657059300000,3.314899
1657059600000,2.490015
1657059900000,3.34
1657060200000,2.51
1657060500000,4.88
1657060800000,2.355
1657061100000,2.0495
1657061400000,2.975
1657061700000,3.2900945
1657062000000,2.539936
1657062300000,3.36
1657062600000,4.125
1657062900000,2.72
1657063200000,2.975
1657063500000,2.3100095
1657063800000,3.665
1657064100000,2.29
1657064400000,2.68
1657064700000,2.57
1657065000000,2.64
1657065300000,2.2
1657065600000,3.299887
1657065900000,3.24
1657066200000,2.3801065
1657066500000,2.28
1657066800000,3.715
1657067100000,2.64
1657067400000,2.2
1657067700000,2.27
1657068000000,4.51
1657068300000,3.28
1657068600000,3.085
1657068900000,2.745
1657069200000,2.600366
1657069500000,2.645
1657069800000,3.0700395
1657070100000,2.77
1657070400000,2.290027
1657070700000,2.065
1657071000000,1.795
1657071300000,2.355024
1657071600000,1.54
1657071900000,2.035
1657072200000,2.0544625
1657072500000,2.16
1657072800000,2.385
1657073100000,2.785
1657073400000,1.9695
1657073700000,1.709966
1657074000000,1.98
1657074300000,4.109903
1657074600000,1.6449807
1657074900000,1.655
1657075200000,1.92996
1657075500000,3.8999755
1657075800000,2.625
1657076100000,1.765
1657076400000,2.23
1657076700000,2.765
1657077000000,1.785
1657077300000,1.92
1657077600000,2.1
1657077900000,2.165
1657078200000,2.3749875
1657078500000,2.4200695
1657078800000,3.55
1657079100000,1.74
1657079400000,2.3599875
1657079700000,2.265
1657080000000,1.8250305
1657080300000,2.475
1657080600000,2.47
1657080900000,2.1
1657081200000,2.345
1657081500000,1.635
1657081800000,2.585
1657082100000,1.57
1657082400000,1.9695
1657082700000,1.71
1657083000000,3.345
1657083300000,1.865
1657083600000,1.850003
1657083900000,2.45
1657084200000,0.655
1657084500000,0.4700229
1657084800000,0.6
1657085100000,0.2849835
1657085400000,0.6049811
1657085700000,0.72
1657086000000,1.43
1657086300000,0.33
1657086600000,0.72
1657086900000,0.4799866
1657087200000,0.355
1657087500000,0.925
1657087800000,1.09
1657088100000,0.7399812
1657088400000,0.865
1657088700000,1.815
1657089000000,0.46
1657089300000,1.345
1657089600000,0.5950123
1657089900000,0.46
1657090200000,0.7800073
1657090500000,1.8999635
1657090800000,0.4800168
1657091100000,0.905
1657091400000,0.655
1657091700000,0.97
1657092000000,0.775
1657092300000,0.49
1657092600000,0.74
1657092900000,0.585
1657093200000,1.0449618
1657093500000,0.68
1657093800000,0.43
1657094100000,1.15
1657094400000,0.7
1657094700000,1.59
1657095000000,1.575
1657095300000,1.37
1657095600000,1.7749215
1657095900000,0.805
1657096200000,0.4299839
1657096500000,1.625
1657096800000,2.43
1657097100000,1.445
1657097400000,1.49
1657097700000,0.7999693
1657098000000,3.355
1657098300000,1.4700716
1657098600000,1.48
1657098900000,1.54
1657099200000,1.9894675
1657099500000,1.219941
1657099800000,1.5600185
1657100100000,2.365
1657100400000,1.605
1657100700000,1.25
1657101000000,0.995
1657101300000,1.395
1657101600000,1.3150174
1657101900000,1.97
1657102200000,1.7
1657102500000,1.345
1657102800000,1.3
1657103100000,1.825
1657103400000,2.855
1657103700000,1.52
1657104000000,1.879938
1657104300000,2.515
1657104600000,1.5800146
1657104900000,1.335
1657105200000,1.145
1657105500000,2.8800355
1657105800000,1.675
1657106100000,2.05
1657106400000,1.105
1657106700000,1.345
1657107000000,1.3066667
1657107300000,1.375
1657107600000,1.0800969
1657107900000,1.62
1657108200000,1.8450475
1657108500000,2.028965
1657108800000,1.74
1657109100000,1.76
1657109400000,2.0089735
1657109700000,1.1099516
1657110000000,1.555
1657110300000,1.055189
1657110600000,1.88
1657110900000,2.625
1657111200000,1.445
1657111500000,0.9149734
1657111800000,2.919912
1657112100000,1.385
1657112400000,1.6399195
1657112700000,1.3000697
1657113000000,1.77
1657113300000,1.44
1657113600000,2.345
1657113900000,0.73
1657114200000,2.175026
1657114500000,0.695
1657114800000,1.33
1657115100000,0.535
1657115400000,1.805
1657115700000,1.865
1657116000000,1.315
1657116300000,1.445
1657116600000,0.78
1657116900000,2.725
1657117200000,1.84
1657117500000,2.079918
1657117800000,0.93
1657118100000,1.7351086
1657118400000,1.795
1657118700000,2.39
1657119000000,1.5199827
1657119300000,4.42
1657119600000,0.5949955
1657119900000,1.425
1657120200000,2.1149565
1657120500000,3.81
1657120800000,2.339903
1657121100000,1.785
1657121400000,0.9999558
1657121700000,1.22
1657122000000,0.87
1657122300000,1.505
1657122600000,1.3
1657122900000,1.355
1657123200000,1.045
1657123500000,1.1399502
1657123800000,1.42
1657124100000,1.5099314
1657124400000,1.85
1657124700000,0.6401008
1657125000000,0.915
1657125300000,0.635
1657125600000,2.6599035
1657125900000,1.165
1657126200000,1.0599554
1657126500000,0.465
1657126800000,2.995
1657127100000,1.105
1657127400000,1.685
1657127700000,1.3
1657128000000,2.29
1657128300000,1.935
1657128600000,1.18
1657128900000,1.395
1657129200000,1.15
1657129500000,1.3700774
1657129800000,1.7149365
1657130100000,0.8100554
1657130400000,1.175
1657130700000,1.825
1657131000000,1.075
1657131300000,3.68
1657131600000,1.82
1657131900000,2.005
1657132200000,0.815
1657132500000,1.19
1657132800000,2.005
1657133100000,1.8399295
1657133400000,1.555
1657133700000,0.7
1657134000000,2.56
1657134300000,2.96
1657134600000,1.8545
1657134900000,0.6250618
1657135200000,1.25
1657135500000,2.555
1657135800000,1.34
1657136100000,1.92
1657136400000,1.21
1657136700000,0.53
1657137000000,1.25
1657137300000,2.34
1657137600000,1.24
1657137900000,1.68
1657138200000,1.525
1657138500000,0.9500302
1657138800000,1.83
1657139100000,1.265
1657139400000,1.04
1657139700000,1.005
1657140000000,1.26
1657140300000,1.705
1657140600000,2.67
1657140900000,0.545
1657141200000,1.175
1657141500000,5.145
1657141800000,7.009873
1657142100000,3.2799565
1657142400000,3.715
1657142700000,3.139996
1657143000000,3.27
1657143300000,3.655
1657143600000,3.01
1657143900000,3.5500615
1657144200000,3.835
1657144500000,3.905
1657144800000,3.779878
1657145100000,2.39
1657145400000,3.86
1657145700000,4.195
1657146000000,3.79
1657146300000,4.085
1657146600000,3.265
1657146900000,4.785
1657147200000,3.485
1657147500000,3.415
1657147800000,3.755
1657148100000,5.16
1657148400000,2.915
1657148700000,4.8
1657149000000,4.53
1657149300000,4.74
1657149600000,3.71
1657149900000,2.735
1657150200000,3.12
1657150500000,4.325
1657150800000,4.515
1657151100000,3.23
1657151400000,3.895
1657151700000,3.285
1657152000000,4.3199385
1657152300000,3.625
1657152600000,3.325
1657152900000,3.195
1657153200000,4.1095
1657153500000,3.71
1657153800000,4.0645
1657154100000,3.99
1657154400000,4.620033
1657154700000,2.665
1657155000000,3.0200825
1657155300000,3.795
1657155600000,6.195
1657155900000,4.085
1657156200000,4.52
1657156500000,3.254964
1657156800000,4.800055
1657157100000,2.34
1657157400000,2.5798425
1657157700000,4.27
1657158000000,3.34
1657158300000,3.595
1657158600000,4.335
1657158900000,3.495
1657159200000,2.94
1657159500000,4.295
1657159800000,3.895
1657160100000,3.7
1657160400000,3.27999
1657160700000,2.965
1657161000000,3.125
1657161300000,3.44
1657161600000,4.16995
1657161900000,5.025
1657162200000,2.73
1657162500000,3.5900755
1657162800000,3.075
1657163100000,6.385
1657163400000,4.2
1657163700000,3.45
1657164000000,3.22
1657164300000,4.885
1657164600000,3.8399705
1657164900000,2.355
1657165200000,2.659977
1657165500000,2.245
1657165800000,2.604936
1657166100000,2.8400725
1657166400000,2.93
1657166700000,2.965
1657167000000,3.849963
1657167300000,2.3
1657167600000,2.205
1657167900000,2.3400235
1657168200000,3.115
1657168500000,3.24
1657168800000,3.445
1657169100000,2.555
1657169400000,2.845
1657169700000,2.805
1657170000000,2.795
1657170300000,3.02
1657170600000,4.2849865
1657170900000,2.47
1657171200000,2.51
1657171500000,3.545
1657171800000,4.459949
1657172100000,2.63
1657172400000,4.385
1657172700000,2.01
1657173000000,2.245
1657173300000,2.27999
1657173600000,3.455
1657173900000,2.865
1657174200000,1.82
1657174500000,2.974953
1657174800000,3.59
1657175100000,2.1199455
1657175400000,3.439989
1657175700000,3.529936
1657176000000,1.99
1657176300000,2.315
1657176600000,2.28
1657176900000,3
1657177200000,3.819913
1657177500000,3.0199675
1657177800000,1.92
1657178100000,4.23
1657178400000,4.045
1657178700000,2.6050625
1657179000000,2.4600135
1657179300000,3.7001055
1657179600000,3.56
1657179900000,3.24
1657180200000,2.775
1657180500000,3.39
1657180800000,3.08
1657181100000,4.045
1657181400000,1.895
1657181700000,2.68
1657182000000,2.925
1657182300000,2.480047
1657182600000,2.99
1657182900000,2.86
1657183200000,3.66
1657183500000,2.58
1657183800000,3.335
1657184100000,2.35
1657184400000,2.85
1657184700000,2.605
1657185000000,3.01
1657185300000,3.175
1657185600000,4.919975
1657185900000,2.725
1657186200000,2.09
1657186500000,2.145
1657186800000,3.5750785
1657187100000,2.165
1657187400000,2.995
1657187700000,3.27
1657188000000,2.835
1657188300000,3.075
1657188600000,1.875
1657188900000,2.365
1657189200000,3.3447915
1657189500000,1.905
1657189800000,1.74
1657190100000,2
1657190400000,0.875
1657190700000,1.625
1657191000000,1.105
1657191300000,1.035
1657191600000,1.855
1657191900000,2.605
1657192200000,1.13
1657192500000,0.6999779
1657192800000,1.0999579
1657193100000,2.0899685
1657193400000,2.375
1657193700000,1.375
1657194000000,1.759969
1657194300000,1.33
1657194600000,1.3800108
1657194900000,0.705
1657195200000,0.4033726
1657195500000,0.675
1657195800000,0.975
1657196100000,2.265
1657196400000,1.21996
1657196700000,1.7200115
1657197000000,1.53
1657197300000,0.495
1657197600000,0.645
1657197900000,1.625
1657198200000,1.815
1657198500000,0.85
1657198800000,0.835
1657199100000,1.9
1657199400000,2.729973
1657199700000,0.94
1657200000000,0.72
1657200300000,1.36
1657200600000,2.73
1657200900000,1.240094
1657201200000,1.2699796
1657201500000,1.905
1657201800000,1.1449495
1657202100000,0.53
1657202400000,1.785
1657202700000,1.615
1657203000000,1.33
1657203300000,2.08
1657203600000,1.625
1657203900000,0.535
1657204200000,0.815
1657204500000,1.6
1657204800000,1.0099604
1657205100000,0.84
1657205400000,2.75
1657205700000,2.054995
1657206000000,0.87
1657206300000,2.049912
1657206600000,0.525
1657206900000,2.41
1657207200000,0.825
1657207500000,1.7398525
1657207800000,1.7
1657208100000,2.505
1657208400000,1.175
1657208700000,2.835
1657209000000,0.405
1657209300000,0.94
1657209600000,1.255
1657209900000,1.68
1657210200000,1.315
1657210500000,2.235
1657210800000,1.5649322
1657211100000,0.87
1657211400000,1.195
1657211700000,0.685
1657212000000,1.87
1657212300000,1.425
1657212600000,1.835
1657212900000,1.8
1657213200000,1.03
1657213500000,1.0099142
1657213800000,1.135
1657214100000,0.67
1657214400000,2.5299855
1657214700000,1.235
1657215000000,0.9599623
1657215300000,1.94
1657215600000,3.145
1657215900000,1.03
1657216200000,1.0549476
1657216500000,1.625
1657216800000,1.145
1657217100000,2.375
1657217400000,1.165
1657217700000,0.94
1657218000000,1.84
1657218300000,0.825
1657218600000,1.3
1657218900000,0.88
1657219200000,1.8349705
1657219500000,1.945
1657219800000,1.8101085
1657220100000,1.695
1657220400000,1.56
1657220700000,2.45
1657221000000,1.64
1657221300000,2.028966
1657221600000,1.535
1657221900000,4.21
1657222200000,1.75
1657222500000,0.97
1657222800000,2.435
1657223100000,2.225
1657223400000,1.1
1657223700000,1.845
1657224000000,1.1399764
1657224300000,1.295
1657224600000,2.595
1657224900000,1.6250173
1657225200000,0.895
1657225500000,1.06
1657225800000,0.8899689
1657226100000,1.81
1657226400000,1.15
1657226700000,0.835
1657227000000,0.8200102
1657227300000,0.855
1657227600000,1.145
1657227900000,4.71
1657228200000,5.575
1657228500000,3.095
1657228800000,2.49
1657229100000,3.53
1657229400000,6.93
1657229700000,3.65
1657230000000,4.535
1657230300000,3.42
1657230600000,5.645
1657230900000,2.655
1657231200000,4.295
1657231500000,3.92
1657231800000,2.73
1657232100000,3.02
1657232400000,3.18
1657232700000,3.24
1657233000000,2.825
1657233300000,2.7
1657233600000,4.905
1657233900000,3.185
1657234200000,2.33499
1657234500000,3.495
1657234800000,3.89
1657235100000,3.155
1657235400000,4.27
1657235700000,4.795
1657236000000,2.745
1657236300000,3.215
1657236600000,3.855
1657236900000,5.89
1657237200000,3.16
1657237500000,3.6
1657237800000,3.905
1657238100000,5.24
1657238400000,3.5100905
1657238700000,3.11
1657239000000,2.95
1657239300000,2.96
1657239600000,3.39
1657239900000,3.9345
1657240200000,4.1799615
1657240500000,4.645
1657240800000,3.155
1657241100000,2.695
1657241400000,6.115
1657241700000,3.309992
1657242000000,4.205
1657242300000,5.83992
1657242600000,3.6499175
1657242900000,4.2299115
1657243200000,4.605
1657243500000,2.95
1657243800000,3.145
1657244100000,3.5
1657244400000,6.44
1657244700000,5.91
1657245000000,3.235
1657245300000,3.559926
1657245600000,4.920132
1657245900000,4.305
1657246200000,3.265
1657246500000,3.415
1657246800000,4.0399565
1657247100000,3.79
1657247400000,3.875
1657247700000,4.0645
1657248000000,3.79
1657248300000,3.47
1657248600000,3.595
1657248900000,1.965
1657249200000,3.065
1657249500000,4.584976
1657249800000,4.145
1657250100000,2.6599265
1657250400000,3
1657250700000,3.3098935
1657251000000,2.475
1657251300000,2.965
1657251600000,2.67
1657251900000,3.965
1657252200000,2.845
1657252500000,2.435
1657252800000,3.364984
1657253100000,3.900126
1657253400000,2.9
1657253700000,1.989967
1657254000000,2.03
1657254300000,2.48
1657254600000,3.055
1657254900000,2.1899565
1657255200000,3.175
1657255500000,2.2699885
1657255800000,2.165
1657256100000,2.485
1657256400000,2.345
1657256700000,2.82
1657257000000,3.300016
1657257300000,2.68
1657257600000,2.335
1657257900000,2.405
1657258200000,2.7449655
1657258500000,2.3399935
1657258800000,2.8299315
1657259100000,2.0745
1657259400000,4.25
1657259700000,2.47
1657260000000,2.229994
1657260300000,3.2799005
1657260600000,2.340418
1657260900000,1.955
1657261200000,1.7299735
1657261500000,2.0449495
1657261800000,2.035
1657262100000,2.57
1657262400000,2.65
1657262700000,2.510014
1657263000000,2.19
1657263300000,2.44
1657263600000,3.005
1657263900000,2.55
1657264200000,1.85
1657264500000,2.05
1657264800000,2.855
1657265100000,2.995
1657265400000,1.685
1657265700000,3.8049655
1657266000000,2.165
1657266300000,2.425
1657266600000,2.309992
1657266900000,3.22
1657267200000,2.499981
1657267500000,3.149997
1657267800000,2.2000315
1657268100000,2.95
1657268400000,2.19
1657268700000,2.565
1657269000000,1.525
1657269300000,2.744932
1657269600000,2.3
1657269900000,1.82
1657270200000,1.87
1657270500000,0.545
1657270800000,1.46
1657271100000,1.2000398
1657271400000,1.325
1657271700000,0.655
1657272000000,0.95
1657272300000,0.67
1657272600000,1.845
1657272900000,0.585
1657273200000,1.839966
1657273500000,1.505
1657273800000,2.12
1657274100000,1.4
1657274400000,3.4899265
1657274700000,1.625
1657275000000,0.7099664
1657275300000,1.895
1657275600000,1.345
1657275900000,1.45
1657276200000,3.4
1657276500000,2.57
1657276800000,2.085
1657277100000,1.045
1657277400000,0.825
1657277700000,1.28
1657278000000,1.735
1657278300000,1.805
1657278600000,1.4
1657278900000,0.435
1657279200000,1.83
1657279500000,2.145
1657279800000,1.245
1657280100000,1.08
1657280400000,0.53
1657280700000,2.215
1657281000000,1.2
1657281300000,2.09
1657281600000,1.99
1657281900000,2.445
1657282200000,1.2801123
1657282500000,1.455
1657282800000,1.795
1657283100000,0.895
1657283400000,1.225
1657283700000,1.775
1657284000000,1.295
1657284300000,0.595
1657284600000,0.84
1657284900000,1.57
1657285200000,1.59
1657285500000,2.025
1657285800000,1.2549564
1657286100000,1.815
1657286400000,1.515
1657286700000,0.9550487
1657287000000,1.835
1657287300000,0.9200041
1657287600000,0.99
1657287900000,1.295
1657288200000,2.59
1657288500000,3.71
1657288800000,2.595
1657289100000,2.005
1657289400000,2.235
1657289700000,0.955
1657290000000,1.505
1657290300000,1.535
1657290600000,1.365
1657290900000,1.46
1657291200000,1.665
1657291500000,2.035
1657291800000,0.9299594
1657292100000,1.22
1657292400000,1.355
1657292700000,2.155
1657293000000,1.435
1657293300000,2.7350465
1657293600000,1.915
1657293900000,1.13
1657294200000,0.605
1657294500000,1.1299907
1657294800000,1.0200759
1657295100000,3.155
1657295400000,1.2149164
1657295700000,2.95
1657296000000,1.07
1657296300000,1.28
1657296600000,1.745
1657296900000,2.345
1657297200000,1.375
1657297500000,2.02
1657297800000,2.32
1657298100000,1.265
1657298400000,1.925052
1657298700000,1.345
1657299000000,1.17
1657299300000,0.9349695
1657299600000,2.91
1657299900000,3.065
1657300200000,0.65
1657300500000,1.72
1657300800000,1.0299653
1657301100000,1.165
1657301400000,4.37
1657301700000,1.9895
1657302000000,2.275
1657302300000,1.26
1657302600000,0.5949746
1657302900000,0.845
1657303200000,2.975
1657303500000,1.22
1657303800000,0.5299773
1657304100000,2.53
1657304400000,1.995
1657304700000,1.31
1657305000000,0.48
1657305300000,2.2399885
1657305600000,3.195
1657305900000,2.399932
1657306200000,2.69
1657306500000,2.83
1657306800000,2.02
1657307100000,2.24
1657307400000,1.915
1657307700000,1.375
1657308000000,1.02
1657308300000,2.77
1657308600000,2.02
1657308900000,2.105
1657309200000,1.135
1657309500000,2.3699653
1657309800000,1.41
1657310100000,1.595
1657310400000,0.9
1657310700000,3.4900205
1657311000000,1.78
1657311300000,1.66
1657311600000,1.25
1657311900000,2.045
1657312200000,1.765
1657312500000,1.125
1657312800000,1.14
1657313100000,1.44
1657313400000,1.1299415
1657313700000,1.43
1657314000000,1.735
1657314300000,4.799873
1657314600000,4.435
1657314900000,3.085
1657315200000,5.44
1657315500000,3.84
1657315800000,3.7699365
1657316100000,3.46
1657316400000,4.68
1657316700000,3.39
1657317000000,5.585
1657317300000,3.44
1657317600000,2.8000485
1657317900000,3.1199675
1657318200000,5.459983
1657318500000,3.9399675
1657318800000,4.32
1657319100000,3.6449765
1657319400000,5.155
1657319700000,3.54
1657320000000,3.08
1657320300000,3.674984
1657320600000,4.52
1657320900000,4.609975
1657321200000,4.315
1657321500000,4.42
1657321800000,3.405
